dt,35.13,35.56,34.28,34.75,12287716
dt,34.98,34.98,33.86,34.31,11227717
dt,33.7,34.01,33.21,33.98,8441271
dt,33.15,34.161,33.02,33.13,11041083
dt,33.46,33.88,32.63,32.69,7848846
dt,33.02,33.43,32.47,33.04,8937358
dt,33.35,33.57,32.66,33.08,7853995
dt,33.28,33.57,31.97,32.12,8069449
dt,32.15,33.04,31.705,32.87,7749477
dt,31.62,32.54,31.62,32.31,12174356
dt,32.76,33.18,31.93,32.2,6674703
dt,31.43,31.7,30.52,31.2,13170588
dt,31.61,31.74,30.9,31.2,9978942
dt,31.65,31.97,31.54,31.69,9443981
dt,31.98,31.98,31.35,31.47,7591779
dt,31.49,31.98,31.39,31.97,8616958
dt,31.96,32.63,31.38,31.59,12711682
dt,33.63,34.75,33.35,34.24,20378569
dt,34.49,36.26,34.36,36.14,21201081
dt,35.65,37.32,35.59,37.08,17356043
dt,36.53,37.77,36.44,36.83,17310567
dt,36.87,37.55,36.07,37.01,14543103
dt,36.66,37.285,36.54,37.17,10212258
dt,37.16,37.16,34.82,35.07,16245837
dt,34.0,34.29,31.98,33.61,20628966
dt,32.8,33.858,31.64,32.7,16439154
dt,33.62,33.94,32.82,32.9,8636453
dt,32.12,33.64,32.01,33.52,13170076
dt,33.97,34.44,33.81,34.3,9437119
dt,34.65,35.52,34.48,35.46,9152381
dt,35.98,36.91,35.81,36.36,12070600
dt,36.41,36.53,35.66,36.31,9022079
dt,36.0,36.235,35.61,35.76,9652780
dt,36.45,36.5,35.82,36.0,10476243
dt,35.72,35.935,35.02,35.48,8415202
dt,35.22,36.75,34.86,36.47,8091152
dt,36.67,36.83,36.18,36.74,5209549
dt,36.73,37.535,36.37,37.49,8594979
dt,37.47,38.93,37.45,38.14,23939899
dt,38.52,39.545,38.02,39.25,14085282
dt,39.2,39.93,38.7,39.16,12895941
dt,38.96,39.24,38.629,39.02,7656878
dt,38.77,39.7,38.755,39.04,7200095
dt,38.78,39.4,38.7202,38.98,5340266
dt,38.69,38.88,38.11,38.16,6012691
dt,38.48,38.62,37.82,38.57,4990510
dt,38.66,39.3,37.48,38.49,7655723
dt,39.0,39.53,38.85,39.49,9539513
dt,39.4,39.8,39.04,39.38,5299665
dt,39.05,39.64,39.05,39.27,5013862
dt,39.09,39.89,38.57,39.84,6363503
dt,39.85,40.12,39.17,39.93,9789562
dt,39.86,39.86,38.69,39.41,15132391
dt,39.41,41.17,39.2,41.14,13432446
dt,40.67,41.75,40.63,41.32,10552302
dt,41.06,41.31,40.04,40.52,8104680
dt,39.4,39.51,37.0,38.92,15040554
dt,38.81,39.17,38.62,38.74,6192899
dt,38.74,39.715,38.3,39.53,5694000
dt,39.94,40.0399,38.995,39.04,5246797
dt,38.74,39.0,38.43,38.6,8086983
dt,38.51,39.46,38.4,39.4,6982014
dt,39.36,39.38,38.41,38.79,5381340
dt,38.35,38.81,37.7,38.55,5364753
dt,38.45,39.185,38.25,39.16,5526193
dt,38.85,38.94,38.12,38.28,7294453
dt,38.61,38.6989,38.1,38.41,7822305
dt,38.33,38.82,38.03,38.06,5428928
dt,38.32,38.32,37.34,37.8,7677829
dt,38.25,39.12,38.19,38.79,7082364
dt,38.94,39.02,38.415,38.64,4590156
dt,38.69,38.95,38.29,38.58,5239576
dt,38.56,39.69,38.43,39.64,6433030
dt,39.75,40.07,38.975,39.24,5915827
dt,39.24,40.24,39.17,40.08,7723520
dt,40.2,40.55,40.0138,40.1,5539350
dt,39.72,40.635,39.68,40.31,6433904
dt,40.27,40.84,39.54,39.82,7934207
dt,39.57,40.13,39.33,39.73,5271169
dt,39.68,40.18,39.2,40.01,12727635
dt,41.0,41.49,39.91,40.07,17799975
dt,39.71,39.87,38.59,39.18,10001401
dt,39.07,39.27,38.73,39.02,6777514
dt,38.63,38.97,38.14,38.36,9146618
dt,38.07,38.46,37.87,38.31,8121646
dt,38.38,39.119,38.32,38.95,7127183
dt,38.71,39.7,38.61,39.48,6566908
dt,39.42,40.18,39.33,39.62,5860985
dt,39.62,40.15,39.24,40.11,6589127
dt,39.57,40.3143,39.57,39.71,5995494
dt,39.85,40.0,39.17,39.51,6323088
dt,39.54,39.8,39.31,39.48,5885930
dt,39.36,39.53,39.13,39.3,10316036
dt,39.1,39.66,38.75,39.065,10746107
dt,39.18,39.36,38.5,38.98,10393509
dt,38.81,38.88,37.31,37.65,17041329
dt,37.79,37.95,37.49,37.53,12497204
dt,37.68,38.23,37.39,38.07,9083796
dt,38.28,39.005,38.28,38.92,7555190
dt,38.87,39.06,38.51,38.76,6561151
dt,38.71,38.74,38.0,38.07,5894744
dt,38.0,38.345,37.92,38.09,5863610
dt,37.96,38.03,37.5,37.79,12231362
dt,37.81,38.479,37.71,38.31,5458457
dt,38.42,38.685,38.32,38.56,4659221
dt,38.44,38.59,37.8125,38.33,4986042
dt,38.47,38.49,37.98,38.1,5065932
dt,38.07,38.48,37.52,37.57,6324422
dt,37.53,37.7,37.06,37.55,8667370
dt,37.48,37.57,37.11,37.13,10206706
dt,36.83,37.05,36.62,36.77,7741351
dt,36.5,37.11,36.495,36.54,8215970
dt,36.37,37.275,36.25,37.16,10281933
dt,37.16,37.2198,36.785,36.84,7092048
dt,36.62,37.04,36.35,36.97,6106029
dt,37.03,37.18,36.63,36.97,7947873
dt,37.28,37.76,36.82,36.86,7789608
dt,36.8,36.8,35.95,36.16,12816091
dt,36.28,36.4928,35.78,36.0,9292358
dt,36.27,36.665,36.05,36.66,4808720
dt,35.0,35.725,34.61,35.08,17647191
dt,34.74,34.76,34.0,34.2,11219538
dt,34.46,35.25,34.23,35.24,12408155
dt,35.69,35.905,35.29,35.77,9520385
dt,35.81,36.53,35.59,36.51,9152990
dt,36.6,36.67,36.25,36.35,7260381
dt,36.3,36.36,35.87,36.12,5321119
dt,35.94,36.17,35.715,35.93,7821280
dt,35.92,36.39,35.84,36.32,7326735
dt,36.78,37.46,36.66,37.36,6828882
dt,37.45,38.33,37.4,38.15,10096189
dt,38.47,38.91,38.24,38.79,10006323
dt,38.84,39.99,38.83,39.28,12458481
dt,39.69,40.07,39.4,39.96,9683504
dt,40.02,40.07,38.98,39.09,8140573
dt,39.13,39.22,38.73,38.92,7877439
dt,38.97,39.465,38.83,39.37,8120130
dt,39.44,40.45,39.12,40.05,11189094
dt,40.33,40.33,39.65,40.13,13363317
dt,37.3,37.59,36.43,37.42,36397318
dt,37.7,38.18,37.62,37.78,16904133
dt,37.78,38.27,37.6,37.69,10279223
dt,37.64,37.69,37.045,37.22,8894242
dt,37.4,37.68,37.101,37.22,5111331
dt,37.41,37.48,36.86,37.24,6850060
dt,37.43,37.44,36.9,37.06,5473949
dt,37.06,37.0852,36.36,36.54,5997704
dt,36.59,36.74,36.28,36.58,7663836
dt,36.82,37.39,36.73,37.3,7507761
dt,37.55,38.15,37.55,38.1,7670438
dt,38.19,38.3,37.65,37.91,6101319
dt,38.03,38.14,37.88,38.1,5049127
dt,38.02,38.245,37.91,38.07,5546799
dt,38.19,38.49,38.1,38.46,5999407
dt,38.3,38.63,38.1,38.51,6527984
dt,38.55,38.65,38.34,38.46,4548206
dt,38.4,38.53,38.15,38.38,6170765
dt,38.41,38.46,37.88,38.14,5263987
dt,38.07,38.375,37.93,38.22,3881084
dt,38.02,38.18,37.895,38.09,5107878
dt,37.93,38.2,37.66,38.11,10704362
dt,38.42,38.43,37.8,37.86,6066416
dt,37.81,37.95,37.41,37.52,5914176
dt,37.5,37.57,37.25,37.51,5132089
dt,37.72,37.84,37.38,37.65,4177726
dt,37.61,37.65,37.27,37.29,4780712
dt,37.26,37.52,36.985,37.0,6873648
dt,37.0,37.24,36.84,37.15,7166276
dt,37.27,37.32,36.58,36.83,10412233
dt,37.01,37.125,36.3,37.07,6726906
dt,37.05,37.65,37.02,37.18,6416930
dt,37.33,38.58,37.26,38.56,10817701
dt,38.65,39.33,38.5007,39.27,12037292
dt,38.75,39.02,37.91,38.01,10747079
dt,37.65,38.84,37.5401,38.77,8635027
dt,38.62,40.33,38.41,39.86,17924853
dt,39.99,40.28,39.53,39.96,13062293
dt,40.31,41.14,39.8699,40.83,12720951
dt,40.71,40.88,40.3248,40.7,11909449
dt,40.24,40.46,39.75,40.01,7574483
dt,40.3,40.3,39.67,39.69,5563314
dt,39.86,40.39,39.7,40.29,5378400
dt,40.42,40.66,40.14,40.49,5691048
dt,39.6,40.495,39.6,40.07,6234613
dt,39.38,40.51,39.38,40.34,9054362
dt,40.04,41.23,39.49,41.06,8674079
dt,41.15,41.19,40.21,40.97,6751179
dt,40.91,41.3,40.36,40.39,7953014
dt,40.29,41.05,40.27,40.97,8685607
dt,40.87,41.2,40.16,40.59,6924977
dt,41.3,41.3,40.44,40.78,5046632
dt,40.95,40.95,40.4,40.44,6128205
dt,40.32,40.39,39.86,40.18,6312037
dt,40.42,40.42,39.62,39.88,6109946
dt,40.13,40.17,39.59,39.86,6636680
dt,40.03,40.11,38.96,39.19,9955667
dt,39.77,39.8,39.3,39.53,7039942
dt,39.39,39.4,38.75,39.2,7865587
dt,39.46,39.89,39.23,39.24,6647595
dt,39.24,39.62,39.16,39.48,5279515
dt,40.0,40.18,39.78,39.83,5475850
dt,39.97,40.47,39.84,40.24,6587733
dt,40.23,40.29,39.82,40.09,13337494
dt,41.85,44.24,41.84,44.15,37554668
dt,44.0,44.52,43.14,43.87,19079031
dt,43.66,44.07,43.0,43.31,9463932
dt,43.0,43.21,42.31,42.33,10918791
dt,42.55,42.57,41.621,41.69,9447256
dt,41.98,41.98,41.07,41.76,11979238
dt,41.78,42.0,41.36,41.66,7159986
dt,41.68,42.295,41.29,41.54,9398950
dt,41.43,41.57,41.08,41.35,7947621
dt,41.32,41.5,40.92,41.19,6239903
dt,40.3,41.485,40.3,40.9,6541343
dt,41.52,41.65,41.06,41.28,7904865
dt,41.42,42.15,41.09,41.58,6968107
dt,40.6,41.47,40.58,41.26,9744400
dt,41.9,41.9,39.58,40.45,12097577
dt,40.77,40.77,39.8,40.08,10776524
dt,40.4,40.4,38.45,38.81,17877790
dt,39.04,39.48,38.9,38.94,16038229
dt,39.05,39.21,38.71,39.07,12730896
dt,39.12,40.055,38.95,39.88,9758539
dt,40.08,40.57,39.91,40.08,9521525
dt,40.12,40.77,40.1155,40.63,6667226
dt,40.99,41.1,39.95,40.33,7734699
dt,40.31,40.43,39.85,40.05,5770587
dt,40.4,40.56,39.99,40.26,2324478
dt,40.26,40.49,39.925,39.96,4170587
dt,40.07,40.36,39.79,39.89,5083663
dt,40.1,40.18,39.18,39.28,8420727
dt,39.56,39.68,38.18,38.34,11265567
dt,38.34,38.75,38.06,38.62,6335151
dt,38.85,39.34,38.65,38.99,5053862
dt,39.23,39.26,38.71,38.98,5954455
dt,39.08,39.46,38.8,39.45,7012032
dt,39.68,40.0,39.45,39.61,6102590
dt,39.7,39.79,39.375,39.65,3923741
dt,39.6,39.9,39.35,39.43,4474526
dt,39.55,39.745,39.39,39.43,6385892
dt,39.46,39.89,39.46,39.55,4658726
dt,39.8,40.29,39.35,39.54,6418929
dt,39.9,39.9,39.12,39.32,9786253
dt,39.4,39.8,39.11,39.44,4268583
dt,39.61,39.74,39.26,39.74,3637161
dt,39.84,40.74,39.82,40.09,6768561
dt,40.04,40.09,39.54,39.68,5064974
dt,39.82,39.87,39.48,39.58,3379149
dt,39.5,40.08,39.43,39.72,2660152
dt,39.76,40.03,39.53,39.57,3292367
dt,39.54,40.17,39.54,39.96,3707957
dt,39.96,40.07,39.34,39.47,5012053
dt,40.29,40.98,40.0,40.25,8247354
dt,40.35,41.03,40.045,41.0,6806386
dt,41.43,41.72,41.0399,41.06,6431957
dt,41.24,41.64,40.79,41.45,5586404
dt,41.49,41.51,41.11,41.4,3943868
dt,41.4,41.55,41.07,41.08,4174906
dt,41.23,41.38,40.835,41.28,4425295
dt,41.28,41.6052,40.92,41.56,3840529
dt,41.65,41.84,41.53,41.6,3917699
dt,41.6,41.71,41.2,41.27,5932904
dt,41.41,41.49,41.11,41.35,4706020
dt,41.25,41.68,41.03,41.27,4718177
dt,41.39,41.72,41.3,41.69,6868514
dt,41.86,42.11,41.25,41.62,8497050
dt,41.95,42.04,41.53,41.96,6107190
dt,42.36,42.44,41.66,41.71,9253596
dt,42.36,42.5,41.285,41.5,11838127
dt,41.0,41.2,39.92,40.27,22749197
dt,40.17,40.27,39.42,39.86,11486023
dt,39.7,40.01,39.45,39.78,9100057
dt,39.96,40.0,39.11,39.31,8860416
dt,39.4,39.84,39.02,39.58,8736786
dt,39.79,39.93,39.55,39.59,7131059
dt,39.64,39.83,39.34,39.74,8206410
dt,40.01,40.34,39.7,40.02,7956319
dt,40.18,40.99,39.92,40.88,7398987
dt,40.44,40.995,40.3,40.83,6467576
dt,40.82,40.86,40.56,40.58,6248231
dt,40.83,41.3,40.74,41.17,6260907
dt,41.18,41.63,40.94,41.62,6496404
dt,41.69,41.93,41.27,41.87,7124617
dt,41.87,42.31,41.7,42.15,5730802
dt,41.92,42.3,41.8,41.96,5106063
dt,41.93,42.56,41.9,42.43,5874724
dt,42.3,42.53,42.12,42.42,4316768
dt,42.37,42.67,42.16,42.53,5456296
dt,42.11,43.07,41.83,43.07,6769528
dt,42.89,42.89,42.35,42.64,5026742
dt,42.49,42.49,41.99,42.0,6956821
dt,42.31,42.52,41.99,42.43,6003750
dt,42.4,42.86,42.2,42.77,4572587
dt,42.7,43.04,42.58,43.03,4214435
dt,42.98,43.03,42.63,42.87,6032844
dt,42.8,43.2,42.71,42.89,4404707
dt,42.84,43.18,42.72,42.79,4573934
dt,42.66,43.0,42.45,42.92,3487918
dt,43.19,43.28,42.76,42.99,4636199
dt,42.87,42.965,42.45,42.59,5527468
dt,42.51,42.64,41.74,42.1,5888061
dt,42.29,42.57,41.89,42.39,4291806
dt,42.5,42.58,42.14,42.4,3998562
dt,42.57,43.3,42.37,43.08,12309652
dt,43.1,43.32,42.81,43.16,6686901
dt,43.33,43.4,42.46,42.64,7838436
dt,42.595,43.24,42.45,43.19,6513341
dt,43.13,43.61,43.0,43.14,7176360
dt,43.48,43.495,42.935,43.13,5739538
dt,42.69,43.2,42.58,43.08,3850321
dt,42.87,43.25,42.84,43.15,4396544
dt,43.15,43.3,42.96,43.24,3951121
dt,43.15,43.8,43.0,43.54,5691682
dt,43.44,43.48,43.01,43.02,5177925
dt,43.2,43.3,42.51,42.63,7772986
dt,42.74,42.74,42.26,42.72,4681835
dt,42.83,43.3433,42.74,42.89,5292287
dt,42.9,43.0,42.72,42.9,5395420
dt,42.89,43.175,42.71,43.04,4861189
dt,43.07,43.55,43.01,43.05,4579501
dt,42.99,43.09,42.61,42.69,4856260
dt,42.1,42.81,42.06,42.49,5800144
dt,42.5,42.89,42.32,42.55,3631442
dt,42.6,43.14,42.6,43.1,3151602
dt,43.2,43.2,42.86,43.09,3711648
dt,43.03,43.47,42.9,43.3,4913855
dt,43.32,43.8,43.26,43.69,4811155
dt,43.86,44.0,43.6,43.81,8015796
dt,44.09,44.28,43.95,44.27,4643797
dt,44.49,45.01,44.35,44.71,7827949
dt,45.04,45.04,44.25,44.41,9846931
dt,47.25,48.1,46.75,47.15,34420209
dt,47.03,47.755,46.87,47.72,11642778
dt,47.39,47.7125,47.32,47.54,14537516
dt,47.41,49.07,47.4,49.05,16820809
dt,49.16,49.29,48.625,49.02,11613055
dt,48.93,49.38,48.82,48.91,7148798
dt,48.62,49.44,48.4,49.3,4876241
dt,49.43,49.45,48.81,49.17,6641007
dt,49.06,49.37,48.9,49.22,4774764
dt,49.18,49.8,49.015,49.79,6507686
dt,49.63,49.71,49.11,49.7,5547776
dt,49.58,49.75,49.24,49.37,4933734
dt,49.31,50.0,49.25,49.77,4705853
dt,49.63,50.35,49.57,50.34,5347215
dt,49.87,50.1,49.025,49.05,6598437
dt,49.03,49.58,48.89,49.11,9932138
dt,49.15,49.71,49.06,49.39,7813796
dt,49.45,49.88,49.35,49.77,13144888
dt,49.9,50.18,49.77,50.13,7134231
dt,50.23,51.08,50.14,51.05,6311013
dt,50.77,51.13,50.64,50.93,4950501
dt,51.04,51.39,50.89,51.19,4780790
dt,50.96,51.28,50.86,51.06,5550300
dt,51.13,52.24,50.88,52.21,11107174
dt,52.48,53.39,52.475,53.16,13898324
dt,53.44,53.64,53.08,53.52,9121796
dt,53.77,54.07,53.59,53.8,9656350
dt,53.75,53.8,53.16,53.4,6307991
dt,53.3,53.94,53.26,53.85,6368670
dt,54.03,54.43,53.45,54.39,6369854
dt,54.65,55.14,52.85,53.4,11174120
dt,52.81,52.9,51.43,52.16,15765578
dt,52.29,52.485,51.7,52.06,10411769
dt,52.0,52.505,51.535,51.9,7132478
dt,51.44,52.38,50.83,52.29,12401612
dt,52.04,52.16,51.58,51.84,10931122
dt,52.28,53.0,52.1101,52.93,5643921
dt,52.84,53.23,52.43,52.52,4578671
dt,52.99,53.58,52.61,53.54,8016526
dt,53.71,53.951,52.86,53.87,9673131
dt,53.82,54.53,53.69,54.33,6257335
dt,54.44,55.1,53.65,53.74,4890334
dt,53.6,53.79,52.64,52.73,7706779
dt,52.75,54.44,52.65,54.39,7934293
dt,53.81,54.1,52.52,53.42,11616229
dt,53.6,54.25,53.29,53.67,8234950
dt,54.14,54.33,52.83,52.87,4831590
dt,53.0,54.75,52.94,54.61,9800564
dt,54.22,54.3506,53.15,53.47,7447943
dt,53.7,54.48,53.52,53.97,4948120
dt,54.91,55.42,54.7,54.94,10469616
dt,54.92,55.2,54.33,54.76,9011496
dt,56.6,57.445,55.55,56.55,17490783
dt,57.3,57.91,56.8,57.9,14795531
dt,58.14,58.63,56.915,57.16,11777059
dt,57.53,57.6,57.02,57.58,5803328
dt,57.5,58.96,57.31,58.96,9477534
dt,58.31,58.62,57.55,58.35,9706707
dt,58.75,59.38,58.43,59.09,8057396
dt,59.0,59.33,58.59,58.67,7545010
dt,58.9,59.07,58.34,58.58,6429338
dt,58.73,58.83,58.19,58.26,8514021
dt,58.48,58.94,57.9,58.79,13615557
dt,61.0,61.3,57.6921,60.15,22713432
dt,59.8,60.71,59.04,59.2,10800785
dt,59.37,59.64,58.52,58.55,7400741
dt,59.0,59.39,58.79,59.34,9079118
dt,59.67,59.71,58.44,59.12,6517344
dt,59.16,59.28,58.36,58.42,6259966
dt,58.62,58.93,58.32,58.86,6174328
dt,59.18,59.64,58.84,59.62,5888220
dt,59.61,59.88,59.25,59.48,6001864
dt,58.97,59.73,58.59,59.67,6023896
dt,59.24,59.37,57.81,58.02,9571160
dt,57.85,58.25,57.58,58.04,6962121
dt,58.61,59.2763,58.271,59.06,7561812
dt,59.3,59.98,59.23,59.69,6483473
dt,59.95,60.7,59.6,60.29,5746963
dt,60.15,60.28,59.29,59.29,6744200
